all_BC_samples__strict_amyloid_TPM_fraction	coverage_QC_protein_coding_annotation_fraction_ge_0_5__strict_amyloid_TPM_fraction
-0.03601874173902568	-0.042613317727617464
-0.05619410235937017	-0.04309144918567223
0.01755791795145742	0.00021766655256730272
0.03414823141161026	0.05962247258449406
0.019695317144985375	0.02130414665937369
0.07003796151758737	0.08430565485268776
-0.06676919740341786	-0.06503925261312771
0.034202505878652006	0.032909199080489365
-0.07343141178053218	-0.05994340681384172
-0.09952977376510015	-0.09295936722150035
-0.01261702137251483	-0.010500023286358046
-0.004507925555651965	0.0005761982095907336
-0.030324879656510678	-0.03362072215975592
-0.014840774471675033	-0.008707966726215322
0.004525044192370126	6.976834354177619e-05
0.00564523311638418	0.040569552481106524
-0.0726966846695411	-0.049538340402373565
-0.019664792623160926	-0.005686939496482746
-0.010297692044113793	0.010545972770537648
-0.028157519070040563	-0.03192133779420339
-0.03319844708861025	-0.02405786249540215
-0.08426785376370655	-0.07765286604451044
-0.05273448126011726	-0.02721486372228743
0.04906576686222047	0.06639019845441493
0.039335598735605354	0.028181326500982234
-0.058706798191481085	-0.06543565062268256
-0.01168950419132933	-0.015057095330702264
-0.035464076619007134	-0.03168355501604733
-0.04032759746858053	-0.03141980379021067
0.006402069901939422	0.0035976523921776027
-0.04052461385635103	-0.01685855088940799
0.03231064257065011	0.012532520307189765
-0.003886942323160447	0.018882355802391088
-0.04622146866193057	-0.057895102368443446
0.04096231568595349	0.05728624339145402
-0.007545783211338475	-0.012291057589639984
-0.06734197999281237	-0.08151111533019043
-0.0032597083262786153	0.01164070753468216
-0.031051307475034623	-0.01852282509919087
-0.0010440399236757991	-0.01437692091384346
-0.026640503298142493	-0.010756936246068882
-0.04588894799752949	-0.05029316031219497
-0.04098402008092655	-0.047044068876925374
-0.025409467821906867	-0.02331805058820796
-0.10871643258339758	-0.10375970150451116
0.03302255273565524	0.06757643071715749
0.0049051281141891945	-0.002401152272334006
0.0004908133529396286	-0.02166252151498442
-0.017436209518976148	-0.025492280596100897
0.005058015055926263	0.018355658710256434
0.040907034821283786	0.04504975985682659
-0.05954561672668196	-0.04892437427382225
-0.01331526499908639	-0.004285055349753569
0.0072626686932381335	-0.011576818587422932
-0.06412490980713545	-0.05136418837279162
-0.03226202420714902	-0.04017874569195397
-0.028112645446188272	-0.03686482942426836
-0.04801215959778887	-0.06149698142257977
0.020781878259855432	-6.624547862545127e-05
0.003199771514321409	-0.003329768578002157
-0.060673228450773775	-0.04503319987112531
0.04938927782226821	0.027635205130268764
0.027557483676374145	0.04931516945462425
-0.018270000344547177	-0.00792754718274985
-0.015044795558802865	0.007110667240557117
0.021413060197672723	0.014325915815696255
-0.07136599483364704	-0.05997713352185777
0.020862668378063554	-0.003930279140067966
-0.0776758972847692	-0.06153374392472405
0.0017987528728309887	-0.0060151120976295325
0.019661835971055225	0.023591780675958934
0.08044885726591197	0.058377886304104315
-0.0006766464004417105	-0.0018959541871289842
-0.02857680513793112	-0.004977661178907383
-0.021659533944872605	-0.013384524544842208
0.009644856603711754	0.013612724995107989
0.03949335010874257	0.05845992986013522
0.03287281279112017	0.004398244546228641
-0.12237593548281558	-0.12381042517462093
0.08283925129350833	0.09089916121848571
0.004052565273126363	-0.06583601336580516
0.06757282749039673	0.05088329424126095
-0.08211702702307064	-0.08888850936076606
0.0109026824994502	-0.027546575388934874
-0.07835800988991133	-0.09117642554100927
0.013708846906170608	0.016463586015596582
0.01787768567521958	0.041719193006760136
-0.05053034892082578	-0.04031809047345902
-0.05540088684640598	-0.03661911035078394
-0.0756768490751068	-0.0641590927444533
-0.02369206146112504	-0.007180891289817082
0.015035808723295546	0.001945538743370695
0.0429376410712929	0.030559058637077877
-0.04657607701725178	-0.023236991709204707
-0.07542685277668656	-0.05767622540230574
-0.0573378798169249	-0.06040887660122059
-0.05294329741853254	-0.03193875775728283
0.005740878381974401	0.00333850922534748
-0.004543998535438132	-0.03747321690508687
0.004172527289563049	0.02701537367490031
-0.023833768597779942	-0.004175050488229609
-0.0313945722500302	-0.018141960311940375
-0.0009078689989910627	0.017804463532727466
-0.0161580225975593	5.087818015198087e-05
0.021308769983126585	0.009004079979457125
0.001462496709450617	0.029291550706295827
0.025283319396196574	0.02092597430758894
-0.03705048636359479	-0.030906283509171406
0.0049823298118691906	0.005298601004317144
-0.03834975103050764	-0.061612921910278604
-0.025646585778099945	-0.013911667733164296
-0.0234813819517809	-0.03319917630498054
-0.06085713474589087	-0.05689268935498931
-0.04551909580362207	-0.0677039921452107
-0.009892150722390386	-0.04728705997529223
-0.013859473792834448	0.0144068336293878
-0.04541942732892071	-0.026516005883834903
-0.017404903829430773	-0.020107580200348113
-0.07566768963566134	-0.0846493391972638
-0.045384055623680336	-0.032955668273912414
-0.02790812507935639	-0.008470408410988312
0.02954469435054656	0.03732705615307495
-0.011144696813710858	-0.009497747444973503
-0.08535628360188126	-0.08129469341878642
-0.03472983864093998	-0.023993618217715146
-0.004710759704564277	0.0015552320905951322
-0.02136993492916331	-0.023685106475948348
-0.03361742439652249	-0.03440934923733549
0.04676748873489693	0.04233787524469017
-0.0117094036071472	-0.01470383586892593
-0.06128063921866697	-0.07994154465997891
-0.07092912712482324	-0.07140127961806991
0.03089451462003051	0.009927224878960361
-0.1154707541482357	-0.10193333880027651
-0.03639962107927372	-0.013979558773428685
0.02275631710607276	0.053958415298970774
-0.0417769626123449	-0.0379723182850413
-0.056251988890356014	-0.0553869562688282
-0.014307228320192933	0.014814490866446595
-0.02873847822112688	-0.03280411309004283
0.005011583231802397	0.0221404799703048
0.01558693730539451	-0.004633272711104391
-0.08451212261467286	-0.08467323896681425
0.0341484579456446	0.040395126757613045
0.005375178281982668	0.03343799292610597
0.0002650136905745226	0.012980525007927624
-0.0830370815330663	-0.08297672787628699
-0.060664452727098084	-0.05772785427400831
0.006429361693079144	-0.0036722554202913704
-0.007032621117748605	0.004394014324679729
-0.006778493481734135	-0.011060593934457491
-0.05440830986226325	-0.09298825149677131
-0.08026409407898133	-0.07210454145626463
-0.0063973978972791945	0.006874619377554875
-0.051985722921668615	-0.050121827246296616
-0.06299098435249247	-0.04893542360191369
-0.06545695992657435	-0.040638678986821886
0.03525014468189655	0.0016098378041748684
-0.007459990917753706	-0.01475368288117318
0.021089014884771662	0.04152660547725842
-0.024321711306535015	-0.00837094160814239
-0.03329940622203338	-0.022408141199374024
-0.0726807085094402	-0.05653390257529911
-0.03766759951416421	-0.02516986227701601
-0.0373736479331051	-0.026076558556475782
0.002369812840534058	0.020858305462591098
-0.04030827516868771	-0.019873176100965978
-0.09499742698628177	-0.08001120764734568
-0.027645244556343554	-0.039902604584737836
-0.07353418289851901	-0.059496319872636816
-0.04529331472869867	-0.052515660907153566
-0.07350693440058281	-0.056099878708912615
-0.049120875651954624	-0.04490812912432582
-0.0508593868016228	-0.04916109929593562
0.01946717010384627	0.01759922395539404
-0.04411223205325804	-0.040863083367844416
-0.0011554539339565517	0.026279146043952734
0.059892523145333026	0.08310972950582388
-0.06379704652915114	-0.04881926009927107
0.04369925343614492	0.032536382610228454
-0.035021580887872994	-0.03321053231958568
-0.008643031469861506	-0.0029394024729414436
0.007729668353658015	0.00517443369140258
-0.021462905233459645	-0.03086692478723152
-0.007779998775043692	0.009463956979536267
-0.0521424187267005	-0.031081563782571153
0.008958904382595986	0.009075597160867213
0.012818232642595823	0.024170131511348725
0.0038303937989095094	-0.03429539757867553
0.003574627734781316	-0.011024117868032313
-0.043899465350346806	-0.02474829940595563
0.061760845796445946	0.09056273675238488
0.007240136923173018	0.03605986917286355
-0.08902039340573259	-0.08535678223195349
-0.07710210324293423	-0.05653276375469965
-0.007631933606393998	0.007537144813931779
-0.013397685026327433	-0.0017950459301821764
-0.0411038103982819	-0.05111984509687076
-0.03273139756825333	-0.03956023072262149
0.007009634522245012	0.007897869239550992
-0.12079813024107892	-0.11578546620106557
-0.011033119581429746	-0.0367160681031925
-0.01724966372906664	0.007428046824552864
-0.037420811892894146	-0.0314943086103195
-0.016449953428649605	-0.06557992280006009
0.020861125596467772	-0.009662066644658796
-0.008900932556245245	0.001863734973379605
0.053227973010443436	0.02762139731699248
0.012036740320210765	0.03198942317124839
0.057867771356942155	0.009941902350208032
-0.002336935341120533	0.02950233519740278
0.10468237051353194	0.08816006360812245
-0.11775196761273371	-0.10612419126219655
0.0034877288492080327	0.015316984645526943
-0.03041012204145893	-0.00728757433569871
-0.06448608355893881	-0.043406412900330565
0.007320736003420175	0.0257832008847029
0.004261996452777306	0.011554005134176093
-0.07374023655174526	-0.05897924233932708
-0.008148903323606821	0.02332836621738646
-0.07148977567706499	-0.07724189454006133
-0.046131519048277225	-0.023760933978867915
-0.030350998459198864	-0.007277483460344847
0.0583905331334541	0.02879458841878943
-0.07575751979427939	-0.07068314365690276
-0.030813831648305215	-0.023239086022339928
-0.06350448667637117	-0.056919036753768276
-0.05600243122055096	-0.03695568691756304
-0.029033375498125846	-0.04220961277254234
0.056546638706884034	0.07430341611604438
-0.03471493202363923	-0.03134889717060696
-0.01124074463393876	-0.049295540672089286
-0.09893819063806215	-0.0855630420363385
-0.08091565994994776	-0.06690085154886483
0.02310066193442431	0.03147975552150972
-0.0023762874191418093	0.0015687074119559719
0.07047239975417685	0.06046100666224738
0.04538349514900909	0.04426626107523447
-0.030964556412329897	-0.027643320563109586
-0.00446434171979368	-0.019698821296748187
0.0172661828127027	0.046666474794741925
-0.006564083367189277	-0.015236768871579986
-0.03195317992773983	-0.03161208485362463
-0.02170715961920272	-0.0232055633112572
-0.02482582610191958	-0.030535504205974784
-0.013759454903439022	0.007754624970452595
-0.0449274241620059	-0.0383548511912644
0.038240934046258	0.044670822636845964
-0.006099526282872109	-0.02576363025531761
0.052369283237695574	0.03156777242140771
-0.07624557658690002	-0.07325588850774392
0.06887167266612367	0.07885964812507333
0.029114123068451694	0.047623355646414026
-0.015253742598553888	-0.0014437800770141784
0.002585013187983279	0.00559289636854364
-0.009223962323873958	-0.05176128713970342
0.0018259492770443253	0.020306609386239433
0.034621124988224714	0.031010529944080226
0.056162310058840065	0.028695134701847702
-0.025279806621429424	-0.010719878659455867
-0.029947641534305597	-0.04922131312003161
0.00015747290692857963	0.00820252032510993
0.05669395000600813	0.03449287440930965
-0.056230788410831664	-0.0416016820416405
0.03957759957636112	0.01788788305675934
-0.006247135795748648	-0.006451591365490034
-0.0687878967722861	-0.06871368248714749
0.04060302563270263	0.0817594206424877
0.06648963391896613	0.0208401947365114
-0.08498354708592898	-0.07362387685979993
-0.012823525761131965	-0.023115340223536396
-0.015045399996315822	0.0015917441257164155
-0.037826121182531564	-0.050264557923120234
-0.05494124536872447	-0.03146476291657957
-0.014889890341500123	-0.018407551603212294
0.04198788548211038	0.040564430950192965
-0.01166226138800644	0.007742067534653091
0.02395396502816452	0.02469265846292351
-0.0739700898579676	-0.04788785268560217
-0.0343860503415053	-0.033345762743649976
-0.02693506893405548	-0.06432805552573295
-0.05522316378119163	-0.056598115008328204
-0.048259992656875	-0.03981715541923145
-0.05439607316689776	-0.050222640731139204
0.007660268651628416	0.011868063785227784
0.02952539102733942	-0.012638719767376766
0.008680905446746712	0.008324821235020236
0.005429966090138988	0.002792871871704544
-0.018876833293217238	-0.022837726850376633
-0.08033061232054076	-0.07600271026748628
-0.06344647158863866	-0.04421958337390286
-0.02861193704421816	-0.023704005887732443
0.0033399988307409034	-0.021820821452512074
-0.0030320668144680485	-0.021548638144153226
0.011619703144223073	0.021654882931919125
0.010017152978972294	0.011414105589927392
0.009362123737321551	0.01904098157385893
-0.013670310798845786	-0.03466566813611319
0.0017514096442397542	0.02727458389646542
-0.0001925812231656776	0.018804893652047294
-0.06706392249551582	-0.07831826703586776
-0.003976176156366779	0.006657680243837422
0.007497832427014267	0.008269131287504033
0.01328247269075239	0.020931877039027796
0.05445762394964608	0.04379372733584107
0.014309923868213531	-0.0010356484963638668
-0.030412896908311005	-0.030337020427965045
0.03571008439101661	0.04987319265958959
-0.012846184548432227	-0.013889705171552996
0.005496982546028234	-0.020018456820007607
-0.03592009102206578	-0.05116875852893227
-0.082831431890139	-0.07925764287240643
-0.019207971644286864	-0.034017567242627694
-0.0068293446369226685	-0.0056109652410615
-0.028637985713900138	-0.05417709425380765
-0.05097104151647133	-0.05937074095852038
0.0006510103438307213	0.0129677678276241
-0.010041092820748776	0.009159768582319594
-0.014183637447251624	0.0028133911969013548
0.012206963388083109	0.044766004472719556
-0.052009258694390464	-0.047683980258711706
-0.044889742825636375	-0.04316084197495229
-0.04134524613800872	-0.04177286746534578
0.019268392328311595	-0.043563167657424476
-0.020857094408143345	-0.012407797041671664
-0.026161850804604342	-0.031744042676315365
0.03107984393907709	0.010698578229975247
0.030833160144789373	0.028987116057846235
-0.01483764471121074	0.002956787868805294
-0.005674512414939686	-0.021351179618280175
0.010674415132934628	0.02728306853255416
-0.025610086714748598	-0.011846919280706164
-0.040398898170168895	-0.036994968469786865
0.007947185109402427	-0.003226498914882331
0.02288350336276812	-0.01781947004614401
-0.05409806371096909	-0.05509037846227774
-0.0487862959544674	-0.05043479171191975
-0.06421334811204621	-0.06821799806427069
-0.02200322789361117	-0.019248146539670746
0.0007712211691760507	-0.028277618994477366
0.03119958567513606	0.04143224170791793
0.015503493524519352	-0.014832860398263092
0.034661545625334605	0.045511608369878914
-0.018413792897909925	-0.017361371883517274
-0.01132910045846705	-0.016002347840074843
-0.005420292665144197	-0.01633808093724491
-0.09903182569355794	-0.08917277446873094
-0.041951906399876615	-0.08564208924939096
-0.07078140139187918	-0.0826149816479447
0.03296464975714769	0.034501075822408994
-0.0013640829138598931	-0.019453214200535085
-0.01896166940671687	-0.025275665557685095
-0.07656919513438573	-0.06282307815912547
-0.02838769926477072	-0.0056154967973277015
-0.0402616860483833	-0.03303773210519449
-0.003223253247259361	-0.00752664959702759
-0.016422776703429565	0.0032260755376273542
-0.03082998029192316	-0.027723292315646297
0.014849004578500552	-0.0016712122428735043
0.015552120424435184	0.033279075896234384
-0.10320093135512114	-0.0912809356625121
-0.04078322059110698	-0.05105346087029433
-0.01950083622337298	-0.011439810082270713
-0.01517642357439039	0.009797076099843038
-0.02855491812540424	-0.030591994686984994
0.011617989827316572	0.016419471466896318
0.003539494310898672	0.006665826953101028
0.03736120030515669	0.04701915979898327
0.029847969446248207	0.029906149858888814
-0.061208216621629036	-0.042622617599041596
-0.01971354152266866	-0.01928195254349538
-0.010889997699500192	0.015027978878861703
-0.056375589494998254	-0.051168445380387756
0.07088514557779627	0.08074366884595385
0.011997444273004837	0.036287497142523245
0.011404104607716598	0.03629198449805918
0.02195337865456312	0.02878363716509255
-0.03980944403382464	-0.017355992699909173
-0.009710793852861277	0.01101631954648355
0.014283983615024226	0.03905651776208999
-0.08650771704941207	-0.08550422178655231
-0.02606667596158535	-0.042101435984392976
-0.017036541348299267	-0.023068915824418626
0.04779665230018573	0.052027688743713774
-0.007581656953759064	0.009640844383152047
-0.011712404743535881	-0.005988032666747856
-0.03721100115500278	-0.013794054633694097
0.016684423358182765	0.057874145867274046
0.04799729294104346	0.08155595315542202
-0.1036206983199493	-0.0856066332854181
0.016406569525388937	0.04172597213771598
-0.05944194014772006	-0.05008056061271379
0.025553633156371297	0.034130952807596926
-0.0060337494611528986	-0.0035014956820892673
0.010814258678549238	-0.008340445077719194
-0.007142054564339639	-0.0005620795584411753
-0.02059228343994278	-0.007071181160870299
0.0014926327207334389	0.02926122344277665
0.024482920027338373	0.050613210136422004
0.015896517852385855	0.03006991582759605
-0.028423306524067243	-0.030326303651704994
0.013289125543213404	-0.006894392698526125
-0.05537605976211468	-0.04160383198728193
-0.005011170324267844	-0.007006298672726091
-0.02503714094459497	-0.05868586492971979
-0.059923693442164735	-0.06500812168352886
-0.0008597090006626507	-0.001569317251345681
-0.007659720232431583	0.0083243547679058
-0.09732793557051658	-0.108188507300164
-0.020017689064901922	-0.020988510727943527
0.005038709118566076	0.030465156708806673
-0.01913117563650185	-0.05859048525769717
-0.08446392519855503	-0.0631915038466046
-0.03340310492027315	-0.01876657832934514
-0.05361048614177205	-0.03873780967735341
-0.015334326742257404	-0.023597280670594634
-0.04033276817498814	-0.034564326790146496
-0.04886367864889071	-0.06072430282230562
-0.030177376591748073	-0.016595192397448028
-0.09618907994849552	-0.10205096181073878
-0.019759838036153	-0.005918484414277836
-0.03210678178362905	-0.03430991710863618
-0.015690600271799138	-0.020660588381708367
0.007614580748350974	0.009490527909233326
0.026814020174079745	0.04506783407797807
-0.10011504343462649	-0.0915308859277843
0.04376909223148576	0.053728593011124065
-0.036924493277241593	-0.06109213263125188
-0.0773431006584819	-0.07331214674073189
0.022915763515221094	0.04864185751641381
-0.02503142832904165	-0.02285286148491686
-0.024589006384542034	0.00535777874450194
-0.07923965596007218	-0.07301040866044657
-0.024107127465441136	-0.018384243011295626
-0.027626669038606194	-0.009567381355533616
-0.028071832886325337	-0.032122772350533096
-0.022810041743054982	-0.019947344143206536
-0.06120466629550811	-0.06937009696155888
0.008886597991211831	0.03550819099200708
-0.02698491799777114	-0.030616111141856694
0.017888925233038783	0.03688053680013939
-0.03583845880810957	-0.0536987950204392
-0.053871565714984776	-0.0507832343856188
-0.0024779599250368822	-0.0039616743885146355
-0.00363959918053397	0.018615598957513718
-0.06958843757790412	-0.06700133768990696
-0.00740163710029082	-0.011027041670584492
-0.029802646739487335	-0.012558967213047778
-0.07946494116100969	-0.07562868158917226
-0.046488753866571114	-0.0644112731495903
0.03283986422789048	-0.0032293794113504026
0.039779323346158704	0.03606019392455602
-0.019429568200711872	-0.03922763210909491
-0.08819876946207705	-0.0887817324422267
-0.01947992160854281	0.007561316404178481
-0.025388438182965156	-0.007073743545654959
-0.09319490766218408	-0.0837937047804502
0.03572083672683771	0.014848741174282254
-0.006883661263213464	0.002887890054302761
-0.02074035266062732	-0.01728558085453058
-0.00661400934727821	-0.011057339488921791
0.00807899550395444	-0.005065255391757034
-0.09841320936871051	-0.09778430899256617
-0.056778990980018706	-0.03473572400249425
-0.048994080906793136	-0.05010821739351809
-0.04838035585299494	-0.03627447660516639
-0.03138941932223033	-0.03029623051573635
-0.03178700381889482	-0.03213305436201164
0.038242208894257446	0.03240981151826122
0.002761437757318491	0.00539250061754859
-0.011940213580801468	0.005156899741431437
0.009285376964202396	0.04089542645847605
-0.0667054277955362	-0.04281468089287746
-0.026834298692477665	-0.01525517766036362
0.07167312385610691	0.06358673821415839
